,@type,@context,name,numberOfRooms,url,floorSize.@type,floorSize.@context,floorSize.value,address.@type,address.@context,address.streetAddress,address.addressLocality,address.addressRegion,address.postalCode,geo.@type,geo.@context,geo.latitude,geo.longitude,Type:,Year built:,Heating:,Cooling:,Parking:,HOA:,Price/sqft:,listing_desc,Lot:,Interior details,Bedrooms: ,Bathrooms: ,Full bathrooms: ,3/4 bathrooms: ,1/2 bathrooms: ,Utilities / Green Energy Details,Internet and tv: ,Sunscore: ,Sun Number™:,1/4 bathrooms: ,Construction details
524,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '0 N Pitt St Lot 3, Manheim, PA 17545'}",{0: 3},{0: '/homedetails/0-N-Pitt-St-LOT-3-Manheim-PA-17545/2078474074_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '1,698'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '0 N Pitt St LOT 3'},{0: 'Manheim'},{0: 'PA'},{0: '17545'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.162412},{0: -76.398},{0: 'Single Family'},{0: '2020'},{0: 'Forced air'},{0: 'Central'},{0: '2 spaces'},,{0: '$177'},"{0: 'Beautiful 2 story home to be built in Manheim. Situated on a .22 acre lot, this home has it all! This plan offers 3 bedrooms, 2.5 bathrooms, 1,698 square feet of living space, a vaulted ceiling in the foyer, a kitchen island, large master bedroom and huge walk in closet. Features include LVP flooring on the entire first floor, granite countertops, Upgraded kitchen cabinets, and much more!'}","{0: '8,712 sqft'}",,,,,,,,,,,,
525,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: 'Wyndmour Plan, Barons Ridge, Manheim, PA 17545'}",{0: 4},{0: '/community/barons-ridge/2081170287_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '2,446'}",{0: 'PostalAddress'},{0: 'http://schema.org'},"{0: 'Wyndmour Plan, Barons Ridge'}",{0: 'Manheim'},{0: 'PA'},{0: '17545'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.177172},{0: -76.387013},{0: 'Single Family'},{0: '2020'},{0: 'Forced air'},{0: 'Central'},{0: '2 spaces'},{0: '$17/month'},{0: '$133'},"{0: 'The Wyndmour has enough room for the whole family. The floorplan is open between the kitchen, breakfast and Family room in the rear of the home with a formal living and dining room in the front. The Wyndmour also has a bonus space in the garage for additional storage, a two-story foyer, and a first-floor laundry room. All homes are constructed with an 8\'2"" superior wall basement foundation.*Please note this listing represents a base level floorplan, not an existing home.*Prices subject to change without notice. All information, including square footage, is deemed accurate but not guaranteed. Current plan(s) subject to change or may be deleted without notice. (Including, but not limited to, specifications, design, layout, exterior elevation, etc.) Additional plans and styles of homes may be added or deleted without notice.'}",{0: 'No Data'},{0: 'Bedrooms and bathrooms'},{0: '4'},{0: '3'},{0: '2'},{0: '0'},,,,,,,
526,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: 'Glenwood Plan, Barons Ridge, Manheim, PA 17545'}",{0: 4},{0: '/community/barons-ridge/2081170289_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '2,355'}",{0: 'PostalAddress'},{0: 'http://schema.org'},"{0: 'Glenwood Plan, Barons Ridge'}",{0: 'Manheim'},{0: 'PA'},{0: '17545'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.177172},{0: -76.387013},{0: 'Single Family'},{0: '2020'},{0: 'Forced air'},{0: 'Central'},{0: '2 spaces'},{0: '$17/month'},{0: '$135'},"{0: ""A classic design that is rich in detail. A front dining room greets visitors while the entire back of the home is dedicated to the kitchen, informal dining and family room areas. A side-loading staircase with a landing overlooking the foyer and front hall adds great visual interest. Upstairs you will find a roomy owner's suite plus three more ample sized bedrooms. A great balanced home plan.*Please note this listing represents a base level floorplan, not an existing home.*Prices subject to change without notice. All information, including square footage, is deemed accurate but not guaranteed. Current plan(s) subject to change or may be deleted without notice. (Including, but not limited to, specifications, design, layout, exterior elevation, etc.) Additional plans and styles of homes may be added or deleted without notice.""}",{0: 'No Data'},{0: 'Bedrooms and bathrooms'},{0: '4'},{0: '3'},{0: '2'},{0: '0'},,,,,,,
527,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: 'Jameson Plan, Barons Ridge, Manheim, PA 17545'}",{0: 4},{0: '/community/barons-ridge/2081170281_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '2,046'}",{0: 'PostalAddress'},{0: 'http://schema.org'},"{0: 'Jameson Plan, Barons Ridge'}",{0: 'Manheim'},{0: 'PA'},{0: '17545'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.177172},{0: -76.387013},{0: 'Single Family'},{0: '2020'},{0: 'Forced air'},{0: 'Central'},{0: '2 spaces'},{0: '$17/month'},{0: '$147'},"{0: ""A great design with a logical wide open first-floor plan that greets you from the entry foyer. A large kitchen/dining area and adjoining family room make a great entertaining space. Upstairs, three bedrooms and a bath plus a roomy owner's suite with spacious bath and large walk-in closet.*Please note this listing represents a base level floorplan, not an existing home.*Prices subject to change without notice. All information, including square footage, is deemed accurate but not guaranteed. Current plan(s) subject to change or may be deleted without notice. (Including, but not limited to, specifications, design, layout, exterior elevation, etc.) Additional plans and styles of homes may be added or deleted without notice.""}",{0: 'No Data'},{0: 'Bedrooms and bathrooms'},{0: '4'},{0: '3'},{0: '2'},{0: '0'},,,,,,,
528,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: 'Harrison Plan, Barons Ridge, Manheim, PA 17545'}",{0: 3},{0: '/community/barons-ridge/2081170285_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '1,783'}",{0: 'PostalAddress'},{0: 'http://schema.org'},"{0: 'Harrison Plan, Barons Ridge'}",{0: 'Manheim'},{0: 'PA'},{0: '17545'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.177172},{0: -76.387013},{0: 'Single Family'},{0: '2020'},{0: 'Forced air'},{0: 'Central'},{0: '2 spaces'},{0: '$17/month'},{0: '$177'},"{0: ""Dramatic spaces and a first-floor owner's suite, the Harrison. From the open foyer to an upstairs balcony overlooking the family room this home has some seriously stylish details. Add in a formal dining room and that spacious, and private, owner's suite and you've got yourself a unique design. Two upstairs bedrooms and a large unfinished room. Perfect for storage or finished out as more usable square footage in this unique plan.*Please note this listing represents a base level floorplan, not an existing home.*Prices subject to change without notice. All information, including square footage, is deemed accurate but not guaranteed. Current plan(s) subject to change or may be deleted without notice. (Including, but not limited to, specifications, design, layout, exterior elevation, etc.) Additional plans and styles of homes may be added or deleted without notice.""}",{0: 'No Data'},{0: 'Bedrooms and bathrooms'},{0: '3'},{0: '3'},{0: '2'},{0: '0'},,,,,,,
529,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '11 N Laurel St, Manheim, PA 17545'}",{0: 2},{0: '/homedetails/11-N-Laurel-St-Manheim-PA-17545/9763177_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '1,064'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '11 N Laurel St'},{0: 'Manheim'},{0: 'PA'},{0: '17545'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.167051},{0: -76.390814},{0: 'Single Family'},{0: '1962'},{0: 'Other'},{0: 'Central'},{0: 'Attached Garage'},,,"{0: 'This 1064 square foot single family home has 2 bedrooms and 1.0 bathrooms. It is located at 11 N Laurel St Manheim, Pennsylvania.'}","{0: '3,049 sqft'}",,,,,,,,,,,,
530,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '16 N Penryn Rd, Manheim, PA 17545'}",{0: 3},{0: '/homedetails/16-N-Penryn-Rd-Manheim-PA-17545/2078712857_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '3,073'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '16 N Penryn Rd'},{0: 'Manheim'},{0: 'PA'},{0: '17545'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.173668},{0: -76.377817},{0: 'Single Family'},{0: '1961'},"{0: 'Baseboard, Radiant'}",{0: 'Central'},{0: '8 spaces'},,{0: '$98'},"{0: 'Beautiful home freshly painted throughout with first floor bed and bath and large addition. Great room is breathtaking with lots of space for Holiday events and entertaining. Home is zoned ""mixed use""...Currently there is a chiropractic office connected but there are many potential uses for this space. Buyer needs to get a special exception for any plans such as in-law quarters or an in home business.'}",{0: '0.4 acres'},,,,,,,,,,,,
531,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '6272 Bayberry Ave, Manheim, PA 17545'}",{0: 4},{0: '/homedetails/6272-Bayberry-Ave-Manheim-PA-17545/104374917_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '1,464'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '6272 Bayberry Ave'},{0: 'Manheim'},{0: 'PA'},{0: '17545'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.149159},{0: -76.377599},{0: 'Single Family'},{0: '2011'},{0: 'Other'},{0: 'Central'},{0: 'Attached Garage'},,,"{0: ""Buy this foreclosure deal the right way. Visit us at Auction.com, then login or create a free account to save this property and receive important alerts. We'll let you know if the Est. Credit Bid has posted, when the property has cleared for sale, is postponed or canceled, and the property's winning bid amount if it sells. Auction.com is your source for 30,000+* discounted foreclosure and bank-owned properties and auction events nationwide. Find the best deals in your market now. *Based on data from August 2019.""}",{0: '0.37 acres'},,,,,,,,,,,,
532,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '104 N Charlotte St, Manheim, PA 17545'}",{0: 0},{0: '/homedetails/104-N-Charlotte-St-Manheim-PA-17545/9763092_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '1,872'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '104 N Charlotte St'},{0: 'Manheim'},{0: 'PA'},{0: '17545'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.164704},{0: -76.399115},{0: 'Multi Family'},{0: '1924'},{0: 'Other'},{0: 'Wall'},{0: '4 spaces'},,{0: '$123'},"{0: ""Nice 2 unit investment property in the Borough of Manheim on a large corner lot. 1st floor tenant is a 2 bedroom apartment with long term tenant that pays $675 a month. The 2nd floor apartment is a 1 bedroom with a small office or storage $675 monthly rent, The over sized 2 car garage has a large workshop and 2nd floor storage and is currently rented for $150 monthly. The lower level is a common area with 2 sets of washer and dryers that remain with the property along with all other appliances. The tenants pay water, sewer & electric. Tenant currently mow's the yard with a mower that stays with the property along with a snowblower. The owner pays the heat.""}",,,,,,,,,,,,,
533,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: 'Carlton Plan, Barons Ridge, Manheim, PA 17545'}",{0: 4},{0: '/community/barons-ridge/2081170279_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '2,538'}",{0: 'PostalAddress'},{0: 'http://schema.org'},"{0: 'Carlton Plan, Barons Ridge'}",{0: 'Manheim'},{0: 'PA'},{0: '17545'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.177172},{0: -76.387013},{0: 'Single Family'},{0: '2020'},{0: 'Forced air'},{0: 'Central'},{0: '2 spaces'},{0: '$17/month'},{0: '$128'},"{0: ""Another popular and flexible home plan with space for everyone. Featuring a formal living room or den, dedicated dining, large eat-in kitchen, and a spacious family room, this plan is looking for an active family. Three bedrooms and a roomy owner's suite round out this very functional design.*Please note this listing represents a base level floorplan, not an existing home.*Prices subject to change without notice. All information, including square footage, is deemed accurate but not guaranteed. Current plan(s) subject to change or may be deleted without notice. (Including, but not limited to, specifications, design, layout, exterior elevation, etc.) Additional plans and styles of homes may be added or deleted without notice.""}",{0: 'No Data'},{0: 'Bedrooms and bathrooms'},{0: '4'},{0: '3'},{0: '2'},{0: '0'},,,,,,,
534,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: 'Riley Plan, Barons Ridge, Manheim, PA 17545'}",{0: 3},{0: '/community/barons-ridge/2081170284_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '1,778'}",{0: 'PostalAddress'},{0: 'http://schema.org'},"{0: 'Riley Plan, Barons Ridge'}",{0: 'Manheim'},{0: 'PA'},{0: '17545'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.177172},{0: -76.387013},{0: 'Single Family'},{0: '2020'},{0: 'Forced air'},{0: 'Central'},{0: '2 spaces'},{0: '$17/month'},{0: '$164'},"{0: 'A popular EGStoltzfus design, the Riley covers all the bases. Living room, dining room, family room and kitchen with breakfast area all on a well thought out the first floor. Four bedrooms, two baths, and a handy upstairs laundry area complete the second. Add a classic exterior design and it is no surprise the Riley is a perennial favorite.The Riley has a versatile design that can be adjusted to fit your family. Images show a Riley with a first-floor laundry room.*Please note this listing represents a base level floorplan, not an existing home.*Prices subject to change without notice. All information, including square footage, is deemed accurate but not guaranteed. Current plan(s) subject to change or may be deleted without notice. (Including, but not limited to, specifications, design, layout, exterior elevation, etc.) Additional plans and styles of homes may be added or deleted without notice.'}",{0: 'No Data'},{0: 'Bedrooms and bathrooms'},{0: '3'},{0: '2'},{0: '1'},{0: '0'},,,,,,,
535,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '119 W Ferdinand St, Manheim, PA 17545'}",{0: 3},{0: '/homedetails/119-W-Ferdinand-St-Manheim-PA-17545/9763789_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},{0: '575'},{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '119 W Ferdinand St'},{0: 'Manheim'},{0: 'PA'},{0: '17545'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.160302},{0: -76.395172},{0: 'Multiple Occupancy'},{0: '1911'},{0: 'Forced air'},{0: 'No Data'},{0: 'No Data'},,,"{0: 'This 575 square foot multi family home has 3 bedrooms and 1.0 bathrooms. It is located at 119 W Ferdinand St Manheim, Pennsylvania.'}",,,,,,,,,,,,,
536,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '654 Hamaker Rd, Manheim, PA 17545'}",{0: 3},{0: '/homedetails/654-Hamaker-Rd-Manheim-PA-17545/83186888_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '3,482'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '654 Hamaker Rd'},{0: 'Manheim'},{0: 'PA'},{0: '17545'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.178765},{0: -76.385729},{0: 'Single Family'},{0: '2007'},{0: 'Forced air'},{0: 'Central'},{0: '2 spaces'},{0: '$16/month'},,{0: 'This home is a possible short sale and will need extensive renovations. Buyer will pay a loss mitigation fee of $4000.00 at settlement in addition to normal closing costs.'},"{0: '10,018 sqft'}",,,,,,,,,,,,
537,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '1540 Lancaster Rd, Manheim, PA 17545'}",{0: None},{0: '/homedetails/1540-Lancaster-Rd-Manheim-PA-17545/306951790_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},{0: None},{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '1540 Lancaster Rd'},{0: 'Manheim'},{0: 'PA'},{0: '17545'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.130232},{0: -76.380166},,,,,,,,"{0: 'This is a vacant land home. It is located at 1540 Lancaster Rd Manheim, Pennsylvania.'}",,,,,,,,{0: 'Utility'},,,,,
538,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '445 Charles Dr, Manheim, PA 17545'}",{0: 4},{0: '/homedetails/445-Charles-Dr-Manheim-PA-17545/104377409_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '2,380'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '445 Charles Dr'},{0: 'Manheim'},{0: 'PA'},{0: '17545'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.179889},{0: -76.386913},{0: 'Single Family'},{0: '2020'},{0: 'Forced air'},{0: 'Central'},{0: '2 spaces'},{0: '$17/month'},{0: '$157'},"{0: ""This 4 bedroom, 2.5 baths, 2,380 square foot quick move-in home from EGStolzfus Homes is expected to be complete in September 2020. This home sits on a large lot with a walkout basement and stunning views of rural Lancaster County. A 10x16 synthetic wood deck off the back of the home is the perfect place to relax. Cedar shakes and stone give this home a classic craftsman appearance. Upon entering the home guests are greeted by an inviting two-story foyer with hardwood floors and formal dining room. The Kitchen offers ample food storage in the corner pantry and plenty of room for casual dining at the center island or breakfast area. A comfortable carpeted living room is the perfect hang out with a gas fireplace as the centerpiece. The second floor holds the laundry, Owner's suite with dual walk-in closets and ensuite bath, as well as 3 additional bedrooms and a full bath with double vanity. For more information on this quick move-in home please contact Leslie Rhinier our Online Sales Consultant.""}","{0: '8,712 sqft'}",{0: 'Bedrooms and bathrooms'},{0: '4'},{0: '3'},{0: '2'},{0: '0'},,,,,,,
