id_hash,listing_desc
a4c08d79-39eb-4ded-8f8d-9a6ec28c27a4,"This lovingly maintained 3 Bedroom / 2 Bath brick rancher with 2 garages is a must see! This home is move in ready and provides first floor living. A comfortable main living area features a large sunny window. The kitchen has plenty of cabinet space & is open to the dining area. You will find the original hardwood floors beneath the carpet on the first floor. A beautiful sunroom with skylights is an unexpected surprise & a great space to relax or entertain, or walk through the sunroom to the large covered brick patio to enjoy your beautifully landscaped backyard and koi pond. The finished basement has a full bath, possible fourth bedroom, propane stove with brick hearth, and lots of flex space (would be great for a rec room, home office or homeschool room). The home boasts an attached garage plus a additional detached garage and workshop. This special home has been well-cared for and is ready to show starting Friday! See floor plans at end of photos."
884f459c-0c4d-4b78-ac38-e31e32b8123b,"Nestled In The Quaint Town Of Maytown, Not Far From Routes 441, 30, and 283, This Gorgeous 4 Bedroom, Brick House Includes Refinished Hardwood Floors, Covered Side Porch, Detached Garage/Shed And Access To A Second-Story Exterior Balcony! Renovations to this Home Include a Stunning Kitchen with New Granite Countertops and Stainless Steel Appliances!\xa0 Remodeled Bathroom, New Fixtures Throughout, Updated Flooring and Paint, New HVAC with Central Air!! This Home Qualifies for NO MONEY DOWN Financing! This Is A House You Do Not Want To Miss! CALL (717) 723-9474 OR VISIT www.MillPondProp.com FOR MORE INFORMATION!"
2ec395e7-794d-4263-b6fa-a757af367cef,"Well kept, fully central air townhouse within walking distance from Millersville University. This three bedroom home offers an open kitchen and living room area, with access to two bedrooms and one full bath on the main floor. On the lower level, still at ground level youll find a large garage, a second bath and a large family room, which could also be used as a third bedroom. This house has potential to be an excellent owner occupied property or a great investment opportunity!"
eed80dad-da8e-4ae1-ad9b-ffcd7afbacc7,"Well kept townhouse walking distance from Millersville University. This three bedroom home offers an open kitchen and living room area, with access to two bedrooms and one full bath on the main floor. On the lower level, still at ground level youll find a large garage, a second bath and a large family room, which could also be used as a third bedroom. This house has potential to be an excellent owner occupied property or a great investment opportunity!"
47ba3110-dd16-4ce1-8dec-644aee0f5e77,"Would you like a home with history and updates all in one?? Then THIS home is perfect for you! This home boasts character with a flare of updates! Brand new kitchen with quartz counters, stainless steel appliances, new flooring and convenient new powder room with pocket door. Flooring throughout the home is new including newer carpet. Cute dining area has built-ins, deep window sills and original wood beams. Upstairs you will find three spacious bedrooms with each closet lined with cedar. The bathroom is completely updated in a beach theme and very spacious! Proceed to your lower level where you will find a comfortable and spacious finished living area, laundry with a powder room. The exterior is beautifully redone with stone front, a fantastic porch area to enjoy the happenings of the town. The backyard is beautifully landscaped with a fenced yard, deck, shed and a huge over-sized barn! You will not want to miss this one!"
227b0b10-7fd1-4a9c-b10c-942ac5c8ef5c,"Welcome home! This property features a vaulted ceiling, first floor master bedroom with master bath and a walk-in closet. Pride of ownership shows in this original owner built in 2003. Located in the prestigious Cross Gates Community. Trails, tennis and golf a just a few of the amenities offered. Have your morning cup of coffee in the breakfast nook or outside on your covered patio."
045ff55f-189a-47f0-a084-006ff21ad79d,"This 1776 square foot single family home has 5 bedrooms and 3.0 bathrooms. It is located at 9 Witmer Twin Ln Millersville, Pennsylvania."
e3e29a50-c715-4475-aeac-1bc7049e016e,"Located in the heart of Millersville Borough, 310 N George Street is full of charm and possibility! The main home features five bedrooms, a spacious kitchen, a formal dining room, a living room, a cedar closet on the third floor, two full bathrooms, a sunny private sitting room off of the master bedroom, and a library that has its own exterior entrance. Although under carpets in the bedrooms, the home has hardwood floors throughout and boasts charming built-ins in practically every room. Across the private yard are seven detached flat garages, previously rented out for additional income. The carriage house building has two over-sized garages, multiple storage sheds, and features a large open work studio on the second floor that the seller operated a seamstress business out of - complete with a separate furnace and electric. With a new roof, gutters and downspouts in 2017, a new water heater in 2019, and a new furnace in 2020, 310 N George Street is ready for new owners to come and add their personal touches to this unique property!"
c8a2832a-4f3f-4a5c-a2f7-315833a1c0cb,"This 2 story townhome offers a sunny, open floor plan. Gorgeous hardwood foyer/hallway leading into home. Beautiful loft area overlooking the oversized family room. Family room/dining room features vaulted ceilings and skylights. Versatile eat in kitchen. Large, spacious bedrooms with walk in closets. Beautiful 12 x 12 outdoor covered deck perfect for entertaining or simply enjoying the outdoors. Loads of potential with this full size unfinished basement. Within walking distance to Crossgates Golf Course, basketball and tennis courts. Mature shade along many of the walking paths. Located in the desirable Crossgates Community. A must see!"
efaa85c4-48d8-436e-89f1-6c16898d1f60,"Dont miss this 3 bedroom, 2 full bath, rancher located just outside of Millersville. Home includes central A/C, hardwood floors, walk-out basement with a private back yard. Wont last long."
fbc6a335-836c-4bd6-8c1e-bc8f61bfacb2,"This 1368 square foot townhome home has 2 bedrooms and 2.0 bathrooms. It is located at 606 Crestgate Pl Millersville, Pennsylvania."
93dd32f4-a86f-42cc-9750-439478fcbb2f,"If you want a house that has it all....this is the house. This beautiful house has hardwood floors throughout, has four bedrooms, one and a half bathrooms, has a detached garage that is a car lovers dream garage and is situated on just under one acre of land in Millersville Borough. BUT that is not all...this property has both residential and commercial zoning with a plot that is perfect for a pool or it could be sub-divided. Built in 1949 this home has been beautifully maintained and cared for. Dont let this one slip away and dont miss the chance to own an amazing home on 0.92 acres in Millersville Borough. New roof is being put on the garage and the garage has been freshly repainted."
2ecbcc81-9e9a-432c-aa8b-0a42b3fe93d5,"One-story living at its finest! An original design, it boasts wonderful amenities and upgrades: New 4-zone gas boiler radiant floor heat; 3-zone C/A, New water softener & hot tub, (2) new 200 amp electrical panel upgrades, Brazilian Hardwood floors, 15 x 28 Pergola over flagstone patio; 704 SF Sylvan Pool with cover, New pool filter & pump. Beautiful Landscaping & Hardscaping - Your own outdoor paradise!! Call today for your private showing of what could be your new lifestyle."
3e2124bd-ef8d-41bf-a6b6-6e89cd8037b3,Long term tenant occupied semi-detached home in Millersville Boro.
f541e21a-9b50-4d9d-8d85-58ebebb57a64,"Welcome to Rolling Ridge! Enjoy the vast amenities & upgrades in this 4/5 BR home plus 3-Full & 1-Half Baths/Fabulous Open Foyer with Tile floors & pretty turned stair/ Gourmet Cooks Kitchen w/pretty Breakfast Nook, Custom Cherry Cabinetry, Serving Island, Granite Counters & Stainless Appliances/1st floor Office (or Bedroom, if needed)/ Family Room with vaulted ceiling, cozy Fireplace & rear deck access/Superb Master Suite with splashy Master Bath/All new Geothermal HVAC with 3-zones/Great finished L.L. daylight basement with Wet Bar, Exercise/Recreation area, Pool Table/Extensive rear Patio & circular Fire Pit and brand new 50-year roof, all on over 2+ beautifully landscaped acres . Spacious lot in great area!"
